fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type
7.109913315,0.738734,0.160607252,1.88949179,0.100929209,15.21318223,89.09974569,0.997811996,3.279386266,0.642355791,9.323763657,5,Red
7.579505792,0.27072523,0.251556886,13.80092982,0.051051318,46.24575567,187.5445308,1.000081369,3.333164367,0.500625913,9.808852871,4,White
5.555604077,0.491392384,0.132431857,4.507906909,0.03999097,17.44654641,117.7528385,0.991303438,3.434217209,0.901002422,13.72983512,3,White
6.429106672,0.311976507,0.401147546,6.40832166,0.040123635,39.02837376,206.8946547,0.996123263,3.130060155,0.524329094,9.842787363,5,White
6.16982515,0.350729564,0.291929297,7.236984431,0.044966762,52.92099462,241.2014951,0.996623489,3.363499237,0.551274479,9.896095802,4,White
9.013498433,0.220375918,0.403893654,2.331618337,0.055110646,17.33633807,180.8884627,0.996835355,3.042385163,0.463955539,9.279497678,6,White
5.638521995,0.448244678,0.421048782,1.123425474,0.0519229,57.91379875,212.7533307,0.993598275,3.015931664,0.400093545,8.886861401,5,White
8.25419323,0.26057149,0.493101943,4.979505591,0.041087175,19.16326285,105.2840526,0.995579564,3.10424514,0.340186785,9.983480182,4,White
8.97057837,0.332616169,0.321529908,1.562177065,0.048034461,10.73229889,221.8183745,0.995428248,3.172700079,0.459274569,9.379238326,5,White
7.089017349,0.16030313,0.250917697,15.05238613,0.045157832,27.71876718,144.7149446,0.998921104,2.902195935,0.457873492,9.228539892,4,White
6.82121548,0.180631,0.300786625,13.14567431,0.062894351,19.04308714,149.1496066,0.998829924,3.01417416,0.523535748,8.925780706,3,White
5.792943043,0.291066544,0.271581542,1.564675141,0.062952334,17.55236693,136.1489741,0.992263445,3.226166858,0.351452547,11.09822196,4,White
6.370959867,0.31302999,0.402224482,6.288586447,0.040934188,42.88636214,180.2156117,0.996021972,3.152137165,0.460654954,9.28083099,4,White
7.741708148,0.307935558,0.271539756,8.730279459,0.021989888,57.35289576,163.7861175,0.995553565,3.08472587,0.381806444,10.94344207,3,White
9.883119635,0.555169407,0.172668407,2.900757507,0.087955599,19.39521689,51.5318812,1.001554608,3.138692608,0.607993385,9.386561481,5,Red
7.740938236,0.590151121,0.181209702,2.330349585,0.076897566,18.33310639,57.01361425,0.999573236,3.44563039,0.592380573,9.87123027,5,Red
6.536256111,0.261980973,0.340493812,16.00746885,0.051953795,58.40875498,175.0775108,1.000913573,3.497245789,0.42122382,9.660572916,5,White
7.875836808,0.260559181,0.272072084,1.903003441,0.052130948,51.89879494,181.36665,0.993627504,3.22188701,0.500090652,10.72416048,4,White
5.564651693,0.120308673,0.25951983,4.282145449,0.03894377,16.66583771,96.65639313,0.996117074,3.366051186,0.462870407,9.41013388,5,White
6.804871153,0.221233169,0.370911592,1.709412886,0.037035076,40.49079406,199.5182486,0.991757621,3.386231119,0.722159566,12.58154808,4,White
7.332664418,0.221371067,0.281364856,9.061975884,0.047130794,22.63701454,114.0163117,0.99527213,3.121003734,0.548286805,10.9744126,5,White
6.660571422,0.240214065,0.359187303,8.242675608,0.042908781,40.72862151,105.7248077,0.995685968,3.334309684,0.518817479,11.06259607,4,White
6.260001471,0.161184809,0.469896631,1.433520254,0.030047212,24.6128548,71.32565729,0.990940774,3.255260529,0.424576504,11.98094229,4,White
12.60810877,0.310143965,0.713690326,2.209803328,0.07297496,6.05226508,28.56349238,0.999717204,2.885227127,0.815990401,9.79848723,2,Red
7.414318122,0.241226237,0.310376299,8.69221851,0.045922652,53.76418453,194.7191429,0.996533771,3.087071765,0.320039922,8.824586187,5,White
5.760137082,0.393359911,0.468983141,7.735354078,0.027983881,12.78750425,96.05696014,0.990887225,3.379361661,0.455623169,14.06163721,4,White
6.15439356,0.283271615,0.221530744,7.212241775,0.042035896,25.88317568,164.7266385,0.99668498,3.422968437,0.639952434,10.04231946,3,White
5.884679797,0.324316103,0.261718541,1.519139126,0.057855903,18.0604501,141.2970411,0.992412183,3.248133014,0.360196913,10.76139652,5,White
7.282395382,0.120263317,0.320981746,9.203340957,0.054996031,68.49130106,145.1076047,0.997668975,3.410234834,0.410421329,9.544010896,5,White
7.044467646,0.151177921,0.282052802,14.53482733,0.052045388,26.7032392,147.5319006,0.998629344,2.952667976,0.390062066,8.933881662,3,White
6.65804061,0.161563583,0.32123899,12.58874317,0.035862377,17.43221383,175.6885998,0.998282294,2.877070355,0.363392698,8.978805459,4,White
6.679580957,0.191073124,0.329425066,4.730947967,0.048122674,39.64264735,142.8853388,0.993697493,3.121351487,0.558321266,10.97396495,4,White
6.776326911,0.601683564,0.179922579,1.847028,0.079938109,18.62527462,93.91061292,0.998094644,3.571984435,0.57528971,9.385820283,4,Red
12.88648805,0.844240069,0.629452549,2.408524011,0.089200798,12.9533628,30.5413755,1.000884992,3.102372671,0.601998597,10.35286926,4,Red
5.768701951,0.341157399,0.160930753,6.965899163,0.038123382,26.1754041,107.2448335,0.995619959,3.460841486,0.449962406,10.03440672,3,White
5.704359662,0.300879838,0.422843371,1.138917617,0.037049996,18.45518371,112.0846563,0.989327529,3.098168425,0.461311128,12.35657136,3,White
6.548795194,0.500998832,0.25966724,11.76958312,0.030022618,29.09639768,99.78221527,0.994225955,3.268280693,0.777343692,12.66898279,2,White
6.59515997,0.240972988,0.330479485,12.35678723,0.04703267,31.28298844,149.3336292,0.999387509,3.352434003,0.399561903,9.331502888,5,White
6.357248496,0.220267157,0.341228167,1.423625358,0.024000445,55.06849268,120.2000046,0.989643461,3.184684722,0.705712419,11.78255147,4,White
6.078961239,0.320318232,0.251738694,1.704930012,0.034955428,39.15331859,141.2657306,0.993032894,3.466517835,0.498557605,10.96157608,3,White
7.567903926,0.320706107,0.578656229,16.4395734,0.050937412,44.60148716,154.2941691,1.000560289,3.151858366,0.537461681,8.957502797,5,White
6.823685774,0.369813162,0.229858515,9.576619569,0.057932012,52.99214918,158.1840802,0.996508656,3.261816241,0.418840313,9.990405613,5,White
6.084078335,0.333066888,0.319948835,7.59071059,0.053085643,53.19435268,164.623471,0.997291898,3.390763163,0.653201871,9.609432492,5,White
8.120273099,0.200696335,0.399880958,5.287538829,0.056052367,42.71545353,164.4850375,0.995659287,3.157603746,0.399065865,10.62611756,3,White
7.435600434,0.262652017,0.309817467,1.638242758,0.033080791,35.63946286,108.9969079,0.991012422,2.969330696,0.429451704,11.9408196,4,White
5.643133738,0.250463157,0.271756276,11.56780529,0.040983114,25.30994194,129.3950147,0.9947453,3.340143101,0.314118292,10.79584604,4,White
7.787010995,0.459457426,0.401096874,10.02163718,0.16899574,18.6463457,190.7164397,0.997981315,3.091222805,0.616128881,9.521282215,5,White
6.71178736,0.253424755,0.311507639,1.328271832,0.062097992,31.63528976,202.0744644,0.994185712,3.16772288,0.530583155,9.407474411,5,White
6.108685783,0.311365817,0.378126309,4.919412733,0.041104538,40.18293451,92.76989045,0.990761822,3.250146664,0.562385884,13.42474376,4,White
7.314634936,0.293247798,0.251318792,3.937795842,0.045029546,31.26384183,110.1306188,0.994248479,3.113412985,0.402491722,11.064216,4,White
6.073724602,0.21197458,0.401583798,1.387654592,0.067176423,38.68151807,145.3850641,0.992409302,3.256870415,0.59023038,12.04559533,4,Red
8.131655534,0.219484341,0.496196186,9.607880084,0.037956503,55.24125066,139.4027917,0.996527058,3.013952529,0.332999474,10.61246434,4,White
7.445246292,0.19064213,0.270371819,14.18412419,0.057962264,42.73715991,142.88399,0.998329569,2.952643595,0.411179777,8.832899955,2,White
7.273648307,0.231056969,0.431369097,1.472849144,0.045072057,22.15593703,107.85515,0.99505275,3.214245504,0.621674981,10.76023735,4,White
8.36032337,0.250262705,0.270646813,4.729250631,0.032033025,27.90921195,84.46080987,0.993523631,3.020140996,0.334803828,11.80463902,4,White
5.627059519,0.332667757,0.278892314,1.207195053,0.032046477,35.1664104,92.62322941,0.99235042,3.487840758,0.581645131,10.8934715,4,White
8.089220029,0.498738822,0.469252375,1.143267483,0.037947214,23.16332475,143.7820384,0.994575251,3.241911711,0.420153298,10.87029222,5,White
11.40101276,0.367754112,0.410404476,2.254787551,0.08911763,5.675448068,17.23469877,0.999893368,3.090829161,0.800386377,9.307559818,5,Red
8.635924161,0.318678755,0.492568477,1.523968783,0.051092449,16.50406822,122.5134953,0.99716659,3.133407297,0.340541443,9.439683588,5,White
7.335763402,0.141122031,0.492189578,1.080355505,0.039000036,27.32817354,95.69376262,0.993797779,3.20819582,0.722316574,10.6844433,4,White
7.675962442,0.341790534,0.283119634,11.12039256,0.041110678,30.72159442,121.4153573,0.998041,3.248937117,0.29199348,9.124655696,4,White
7.591137374,0.660017519,0.040828951,1.627756679,0.039913131,3.893485773,9.642480884,0.996477079,3.414129909,0.468854463,9.225591119,5,Red
8.916940618,0.362453133,0.439532202,1.954320119,0.041034566,8.749242218,123.0881362,0.996433942,3.206367676,0.478961598,9.950056852,4,White
6.976819236,0.44004275,0.269047005,8.781695291,0.057980623,60.91382667,147.2282712,0.993878324,3.165645395,0.362591668,11.82085411,4,White
6.834235088,0.251071216,0.271230914,10.57925354,0.076945088,43.53184422,154.7401617,0.997289262,3.031484856,0.380789682,9.084108631,5,White
8.212074657,0.281291173,0.482173588,2.093712906,0.094213537,5.501934334,12.64334876,0.995156108,3.257400224,0.621016687,12.7036362,3,Red
6.794760225,0.280462589,0.442094778,8.937036044,0.031996397,38.5415902,139.5305175,0.99508938,3.156399402,0.359947772,10.27844663,4,White
6.599101813,0.541541496,0.282015575,5.579089596,0.061008753,20.46889596,107.1138454,0.994576603,3.28289915,0.37324667,8.790598021,5,White
6.262417958,0.300429632,0.907565247,7.777903773,0.034996908,51.53158116,198.0765035,0.994659138,3.397056025,0.489871242,11.68307603,4,White
7.483966045,0.209867199,0.319930819,4.811200457,0.057088529,37.16975423,111.9946422,0.994866724,3.113923817,0.525377272,10.29687902,3,White
7.152993934,0.242054882,0.363780486,1.988587841,0.030052715,20.88089235,59.98728406,0.991763485,3.126704587,0.633161174,12.63199871,4,White
7.409937508,0.251530151,0.363716055,2.065865261,0.050860041,30.7125429,100.9445721,0.993189899,3.179892823,0.442101378,10.81958005,4,White
7.028531554,0.202517753,0.350229686,9.149412767,0.037945656,31.22259557,97.33568416,0.994513901,3.141556137,0.493980901,11.10623997,4,White
6.791865717,0.398319901,0.221012696,8.881325123,0.052999843,23.89455328,112.9132862,0.995780529,3.200624776,0.448789133,9.447710943,5,White
6.201926428,0.257193906,0.240526389,1.688343362,0.040015133,143.7375192,254.3608979,0.995245741,3.513360659,0.530770176,9.590158932,6,White
10.42586434,0.441094439,0.735490289,6.721775434,0.074910517,39.0667965,77.71929774,1.00048008,3.170126016,0.851027536,12.02884742,3,Red
8.022631032,0.221002014,0.422318486,14.36794406,0.045025855,43.42136696,159.020075,1.000874685,3.20573153,0.691768665,8.655275051,3,White
7.157511262,0.551633991,0.031016436,1.516090618,0.073044996,16.70824011,46.54609097,0.997195071,3.365166219,0.481039547,8.997416294,6,Red
7.532053268,0.260949285,0.521226244,13.55603388,0.048162302,64.48817773,162.7032774,0.999185574,3.091673632,0.462600948,9.018453605,5,White
8.045440106,0.261410524,0.329942151,11.01105509,0.05280178,49.82031863,170.592858,0.998499408,3.030808774,0.486628273,10.28137495,3,White
8.282851715,0.201272884,0.489126111,1.716173979,0.041015839,32.02688766,168.5866901,0.994956287,3.076888377,0.370268285,10.19281198,5,White
7.254409249,1.064325571,0.091287346,1.707723415,0.178249427,10.52705604,83.81513152,0.997993998,3.28164968,0.567729861,8.854391163,5,Red
6.818819105,0.770754462,0.18064137,2.36913384,0.244563394,5.694077141,43.74650747,0.997059498,3.392667786,0.600441644,10.27288935,4,Red
5.954567298,0.242031247,0.270412918,1.952964642,0.048874439,41.009034,177.7864551,0.995244187,3.621952187,0.541789755,10.0186564,3,White
8.485952374,0.149829661,0.489330624,1.514442545,0.031958292,18.17747624,113.4672644,0.994637017,3.055275556,0.404448471,10.44067114,4,White
6.384128123,0.106005737,0.292063874,1.119510907,0.035991838,43.10207055,133.1857976,0.992659995,3.186744348,0.553250592,10.39371013,3,White
5.155573122,0.339976952,0.000998659,1.848993548,0.051102335,27.19157427,56.93473046,0.992584027,3.676585602,0.794518463,13.73791745,4,Red
5.994864665,0.281234635,0.291310731,19.63983084,0.051908209,38.41993091,180.1828251,0.999389792,3.126646965,0.497676883,8.96567027,5,White
5.967121141,0.140988233,0.250137363,4.492884572,0.028002614,33.92386619,132.1947976,0.994814557,3.48709062,0.510245359,10.91778467,4,White
9.744945157,0.498502339,0.490824604,2.486444216,0.250614646,4.729610214,19.19537256,0.999491184,3.312814177,0.785213502,10.76788009,4,Red
5.158433954,0.369746076,0.331644563,1.167851638,0.029069013,12.60726021,66.48291316,0.990788014,3.368092094,0.382337898,11.68959417,4,White
6.396378371,0.180636841,0.280084824,17.21266165,0.047938984,52.85415081,147.1261971,0.998387674,3.251134667,0.35005964,10.60027712,4,White
8.259449517,0.230346826,0.302519376,2.090555493,0.049943127,22.68074935,139.3950957,0.997059796,3.092549656,0.501512929,9.63965879,4,White
7.251279557,0.281159849,0.53797527,12.76630962,0.049890433,58.71600327,179.315425,0.999235079,3.050819747,0.451144285,9.120094866,4,White
6.45640528,0.414331297,0.641997952,11.84844941,0.065824273,64.71920914,211.5573138,0.998435283,3.135478224,0.510336773,8.963724275,5,White
6.002908092,0.349138752,0.070727974,1.37957537,0.07035722,22.20140759,96.25130197,0.994611516,3.247397117,0.516670377,9.225066195,5,White
9.020586352,0.27102417,0.352479495,4.84217712,0.028890666,28.52328726,95.58047697,0.994727595,3.036629621,0.398595515,11.33749567,4,White
7.115878349,0.253406709,0.392971926,2.039524964,0.036978969,29.746919,130.2857667,0.991681814,3.267261721,0.430567195,12.18797947,2,White
8.457797279,0.220786849,0.280089741,18.76748264,0.028973369,47.49528224,130.1138695,0.998939674,2.957097814,0.353276209,11.60247304,5,White
6.530846724,0.292295654,0.281517463,11.07640134,0.063859759,69.20621643,157.5734643,0.997732236,2.875823888,0.575346187,8.843893483,5,White
7.317301613,0.240547857,0.419485265,14.15378267,0.066879709,45.45252749,232.1207351,0.998973651,2.89562485,0.418696998,8.857359324,4,White
6.556484909,0.3193285,0.241648675,1.260064063,0.061021947,41.87021503,228.2734587,0.996424778,3.599044,0.511565294,9.101260502,5,White
7.968599581,0.36170389,0.53074854,12.6990207,0.049874789,60.71031943,133.8037793,0.999526548,2.920565078,0.453078247,9.082347774,5,White
6.525810961,0.331053307,0.24066063,16.11625484,0.046051857,30.18986847,144.4148535,0.99879729,3.092706668,0.519930845,9.28531332,5,White
9.603156278,0.773170987,0.121617295,2.887064796,0.082992776,30.59545731,68.82709217,1.00000694,3.321500081,0.638898231,10.38176368,4,Red
6.686265573,0.331630885,0.418795442,6.410121609,0.058967112,28.58345225,156.4003779,0.996549536,3.156853659,0.439683389,9.473558776,5,White
9.253935281,0.639772212,0.230760157,3.111630598,0.095941566,12.28765046,34.75067075,1.001392138,3.282308243,0.591708083,9.648284021,5,Red
7.687062184,0.192144802,0.420203836,1.532809185,0.045016451,6.424429465,122.1640522,0.993327641,3.033668496,0.741043548,12.85052497,4,White
9.579310193,0.502328572,0.362071081,2.783285397,0.116922106,25.70424512,52.50660826,0.999487909,3.186672407,0.681845674,10.88640769,5,Red
8.226801854,0.180462738,0.492644657,1.074777901,0.034014733,28.56297096,79.68105062,0.994457823,2.985372479,0.682633379,10.58029658,3,White
6.808431698,0.273102549,0.280408295,12.90618798,0.077016464,47.78678952,153.7088912,0.998676171,3.041579187,0.380776715,8.675091661,4,White
7.225850449,0.299926868,0.737812243,12.82862323,0.039978099,46.55929146,146.6285251,0.998340382,3.013893518,0.401159363,8.668932568,5,White
6.858817863,0.440316976,0.200738391,16.01392533,0.065919553,59.30187349,206.2977105,1.001326877,3.127725147,0.452577424,8.526318405,5,White
5.825234418,0.291885536,0.211019895,2.644989378,0.026003854,11.22951436,117.9900986,0.989553634,3.384237926,0.790029234,14.03945807,3,White
6.826437581,0.362638771,0.322481526,1.593594975,0.040096895,9.380445491,124.521547,0.995640275,3.305240996,0.670635994,9.690419695,5,White
6.937849694,0.390862384,0.401445427,4.529594169,0.022980378,4.732373831,20.77331964,0.992110055,3.320389932,0.371655847,12.71294616,7,White
6.340925005,0.26157235,0.250606524,8.00744112,0.05905154,42.48377335,170.8015458,0.996685438,3.265347343,0.410044815,9.081827159,5,White
8.237530522,0.180189833,0.382633542,1.094648764,0.041029388,40.32095783,105.4352643,0.991674446,2.881762423,0.603643585,11.9149808,4,White
6.406926431,0.130880662,0.270007621,2.574151027,0.035966857,31.9644127,75.7748112,0.991902844,3.225107719,0.759051558,11.53993607,4,White
9.204186272,0.300577303,0.339368846,2.013663197,0.06499575,12.21220655,21.34540203,0.995852982,3.259731375,0.843714487,11.70239162,3,Red
7.435899362,0.219391311,0.370612692,15.47473868,0.048885944,72.96501201,209.5929388,1.000342625,3.258929777,0.770868794,9.404262612,5,White
7.369156832,0.652521709,0.001002741,1.204528549,0.066155898,14.89755679,21.18737939,0.995952187,3.362516431,0.473529567,10.1231263,3,Red
9.120343412,0.230679598,0.300467194,1.105602478,0.032021868,40.65278899,99.57204436,0.991781938,2.927888649,0.299737385,10.23652315,4,White
7.236695673,0.298582236,0.251923657,2.506797799,0.045892338,34.64014863,115.3556847,0.994562779,3.178068373,0.540532996,10.22999246,5,White
5.851386268,0.359658923,0.383795843,0.918643301,0.038090049,2.881638172,82.58866926,0.991373247,3.28382638,0.341462646,11.31134567,6,White
7.041241114,0.311400936,0.170650902,1.02326818,0.043016271,19.92114688,161.2031001,0.993719449,3.125337223,0.400563419,9.509628552,5,White
6.712057207,0.150651268,0.300700563,5.408785376,0.050985707,37.98348824,121.0180209,0.994981792,3.371108847,0.392925469,9.680793625,4,White
6.752216008,0.241478419,0.331519995,10.3603249,0.033009131,8.128017751,70.23016582,0.997258518,3.190661214,0.512619772,9.457466052,4,White
5.567649869,0.30900935,0.369593277,1.411631278,0.074781055,12.19018594,93.52953234,0.997084631,3.321131499,0.582246526,9.16830552,5,Red
6.861342623,0.282846303,0.171766263,13.40585069,0.047791783,44.5944498,165.2725781,0.999959509,3.223969,0.507816852,8.897012395,4,White
5.694495367,0.320350455,0.320271103,8.582034959,0.043996755,33.74263388,98.05522038,0.993094927,3.239845507,0.469903306,11.27580392,4,White
11.97074155,0.400366271,0.520764273,1.932546324,0.093057189,15.23518159,53.54371726,1.00096768,3.029593484,0.659808114,10.34800634,5,Red
6.98221027,0.180426109,0.370836553,1.484195847,0.044071234,16.74800656,101.4266335,0.992922787,3.181025545,0.497827141,10.82315847,5,White
5.427433264,0.594557206,0.101123632,2.679292621,0.043062879,25.20597231,91.0234671,0.992495392,3.363614713,0.383387395,9.354522102,5,White
6.349355597,0.151560556,0.340933469,11.60838303,0.050938059,24.20172364,89.84472818,0.998441374,3.213198778,0.491739671,10.03419404,4,White
7.11354672,0.228779674,0.390828119,14.08854016,0.058782257,50.00411993,205.9046709,0.997911996,2.975136346,0.482103503,8.935441979,3,White
6.639213517,0.160353022,0.299766793,1.664316992,0.035050214,15.22568429,76.38556517,0.992770662,3.360507656,0.441495259,11.12224628,4,White
6.854078782,0.299755928,0.242635651,6.495830797,0.124075936,34.71344029,107.1400846,0.996534287,3.087688417,0.481578102,9.391138915,5,White
5.172783054,0.261370317,0.330023766,1.090723426,0.027925551,46.83720443,120.0808361,0.991149605,3.356117069,0.435860785,11.48669731,3,White
6.890153695,0.291729472,0.411813241,7.823915241,0.046923907,52.38711493,186.0237207,0.995695497,3.123525518,0.507970986,9.583384928,5,White
5.256570561,0.758526637,0.030967681,2.747158625,0.043978152,28.12690888,88.5129282,0.993614833,3.351038873,0.38024765,9.413728756,5,White
5.790074396,0.321761439,0.310546999,2.759460698,0.049863921,24.95663867,161.1464713,0.991952346,3.437718404,0.730577807,12.25059487,3,White
6.015194569,0.280167068,0.261945238,1.492686773,0.03106421,24.87508164,95.35526454,0.990490758,3.00468103,0.410513665,12.10509798,4,White
7.707390321,0.282130962,0.389213882,1.185408855,0.038939886,21.47912433,128.9666845,0.995255507,3.134979378,0.670030917,10.12498484,4,White
6.656218914,0.301404364,0.502677361,12.29481694,0.045907639,36.66298569,111.4675018,0.999179543,3.04332162,0.532289476,8.813127947,4,White
7.339525636,0.771277345,0.201873601,7.975171071,0.09907877,27.82029689,98.94692371,0.999718035,3.192963741,0.581683656,9.185435324,5,Red
7.234803486,0.201823051,0.382824255,1.010440029,0.038082213,20.61836212,74.63440984,0.993348343,3.239523855,0.371771312,10.76167845,5,White
7.778473884,0.381145821,0.231748905,10.64919246,0.030974259,27.51500536,94.8858062,0.993444548,2.920445195,0.410173802,13.49430391,4,White
6.629551732,0.230948155,0.330468186,1.900041408,0.048031814,21.34130001,99.23808842,0.991494869,3.10972969,0.457929771,11.10504159,4,White
6.934998677,0.150839853,0.27982773,14.43695262,0.052100004,29.86698242,150.0030586,0.997935457,2.958084903,0.389644492,8.925623838,3,White
6.476710678,0.222294008,0.379332562,8.607282307,0.044901673,36.84801737,124.1911002,0.994671959,2.97820811,0.300544587,10.94333571,3,White
5.837908562,0.331636267,0.231833178,4.886964398,0.054159808,29.452321,105.8329589,0.995121503,3.124762046,0.520602023,8.910675321,5,White
6.51496643,0.280586874,0.340360006,9.806300844,0.038969037,31.30406387,124.0185212,0.995826813,3.089627304,0.441323416,9.931817918,5,White
7.175077436,0.300144413,0.261210754,1.514760176,0.041981153,46.27757096,164.6423627,0.992467871,3.174789252,0.562426271,11.34594757,4,White
6.94405696,0.189903393,0.353198326,13.93265232,0.038915799,48.40634227,118.7800661,0.996009588,3.005667299,0.631282935,10.73836228,4,White
6.447360022,0.331621248,0.379922307,8.118932445,0.049076206,67.91028695,173.3162058,0.995817867,3.141940134,0.498031575,9.487316274,5,White
12.51400729,0.271093192,0.492852178,3.152964888,0.079995979,29.17142245,46.16239339,1.000324697,3.205550645,0.794923709,10.09880533,4,Red
7.204683848,0.270896644,0.312142924,2.359564678,0.014985431,16.2120755,129.8691691,0.993236271,3.034037209,0.649839267,11.90616943,6,White
7.576292307,0.488769506,0.261376947,1.929667724,0.063009856,9.51298237,29.9770953,0.998016403,3.402196559,0.638567989,9.514169548,5,Red
9.117944204,0.755933136,0.182076038,2.26626163,0.148824309,9.285529583,116.1581406,0.997600598,2.894715066,1.353281538,10.20923809,4,Red
6.536783718,0.229507014,0.359533496,16.62905054,0.038974198,45.83635897,137.7329185,0.999105984,3.263219626,0.412481438,8.854892655,5,White
5.433999541,0.292415048,0.379886157,1.215501201,0.030045787,28.92086406,128.6944013,0.990041955,3.278022654,0.359985537,12.57507305,4,White
8.407106892,0.493154843,0.431921947,2.500424614,0.036828464,31.88985764,119.9778857,0.994991116,3.269940659,0.469031883,10.6858406,4,White
6.994702764,0.381140222,0.321938343,8.379548697,0.045001644,37.95334097,162.0067035,0.99400223,3.381251798,0.351628694,11.73538616,3,White
6.467298758,0.222394735,0.560130437,14.39388764,0.056071516,24.9413707,155.3861933,0.998878274,2.951883868,0.399428094,9.130016011,5,White
8.525967533,0.48843631,0.362448117,1.769174111,0.223056898,6.206699355,14.90569739,0.998322901,3.176097388,0.60219047,9.616887841,4,Red
6.355016262,0.290768437,0.301143067,9.055911967,0.052159425,21.71475637,170.8669446,0.994119764,3.263210567,0.56136618,11.2908003,4,White
5.729049107,0.331070229,0.322237945,1.419565016,0.044134797,27.63778623,89.47196888,0.990153271,3.304828563,0.500861638,12.30953209,4,White
6.319684742,0.339465575,0.271244144,2.486664742,0.025015148,41.12594692,180.7846371,0.992203146,3.35108206,0.600468767,11.8782689,3,White
6.718129197,0.311667703,0.180439741,7.567510313,0.044179723,58.01774324,193.3832634,0.997090759,3.159967901,0.437624257,9.531176371,4,White
5.859925969,0.190351326,0.210422834,1.686682529,0.045910596,56.10653833,126.4349045,0.994331311,3.318418769,0.443123697,9.613380409,5,White
7.765284812,0.283008514,0.250239056,3.393694452,0.024958276,28.59742001,112.9758139,0.990346933,2.978443373,0.370638532,12.85293676,4,White
6.298958614,0.10573933,0.290715437,1.154848132,0.036034004,44.94186059,146.7123012,0.992462703,3.184543184,0.550535367,10.68076553,3,White
7.428863872,0.412745689,0.30040514,2.179857624,0.084078424,35.17435908,70.43365988,0.997915375,3.433163025,0.52416882,9.235517882,5,Red
7.633844876,0.200567823,0.299604356,14.138328,0.05705406,52.91938796,225.5298914,0.999676874,3.14757883,0.462639667,8.911525776,2,White
7.17901774,0.20013952,0.43878986,1.376626286,0.046025089,20.68940893,98.03263213,0.993160386,3.144956709,0.462743412,10.02193747,3,White
7.610234277,0.571640385,0.311678704,1.80309709,0.069861246,25.8866075,116.3670609,0.996779211,3.292293201,0.531438819,9.189495487,5,Red
6.189506845,0.280112845,0.269897058,4.875106634,0.030914174,56.19926539,135.8236481,0.992126242,3.174716747,0.419781858,12.63909718,2,White
7.112775124,0.360152297,0.201399733,1.594673642,0.27221492,23.03854503,141.38119,0.994906962,3.107889319,0.631382572,9.903704822,5,White
5.795412409,0.58497423,0.001001372,1.488833693,0.021054046,31.5892741,98.68691911,0.989564875,3.290147808,0.378948742,12.62564986,4,White
6.28189335,0.171263728,0.321652205,0.985384545,0.040985213,39.54294965,105.8481021,0.989328719,3.318196487,0.399298964,13.13307378,2,White
7.109385003,0.229669053,0.351288087,16.66797354,0.040930471,57.52312795,176.8351883,1.000001378,3.156487347,0.5871852,8.951247024,4,White
8.10430298,0.440485656,0.372364288,5.702263287,0.03391944,26.69515048,94.1038819,0.992706905,3.16119365,0.544434317,12.62280218,3,White
6.664520446,0.171692904,0.502958364,2.126697344,0.04390071,25.76178901,122.4341781,0.992769842,3.15901681,0.448496522,10.22666059,4,White
6.213636516,0.29906389,0.32274204,1.262931624,0.052887033,32.36656095,173.4226087,0.993785642,3.301041065,0.443505069,10.1611958,5,White
8.260635248,0.170430434,0.319896066,1.486124698,0.051108385,16.14155103,81.87953771,0.995459492,3.139868396,0.580047243,9.3448524,5,White
6.299790214,0.210852088,0.279990568,1.507279956,0.051945349,48.39007548,151.9317672,0.993546869,3.251542365,0.417662185,9.865480481,4,White
6.903041764,0.319382558,0.180341985,7.37269811,0.041969135,67.34029584,230.1466652,0.996921963,3.151139855,0.410608131,8.822459066,5,White
8.196235256,0.557514375,0.280411303,1.694716312,0.368077598,15.31335037,53.03732809,0.998708451,3.103621548,1.288167639,9.230592706,5,Red
6.983570797,0.737250629,0.050937447,2.049243578,0.081958243,13.4286785,53.91795077,0.997775199,3.396293166,0.566002243,9.786796629,5,Red
6.452310047,0.319045627,0.272233241,4.889499329,0.035016956,17.2746662,130.6773074,0.99225674,3.376257527,0.711106711,12.25846416,4,White
7.222032071,0.238901329,0.299501924,1.195926428,0.0379195,10.27154124,81.08490729,0.991479767,2.960925878,0.362089917,12.37489922,4,White
6.001790794,0.100994598,0.242145703,1.101576372,0.041968009,14.23586306,68.25657116,0.993599107,3.60288214,0.611483012,10.20675782,3,White
6.388695233,0.159315427,0.251449387,1.271140868,0.04792137,18.71624617,84.23988015,0.994361937,3.593279807,0.542899061,10.18270511,4,White
10.91989195,0.221288046,0.56336137,8.547193044,0.04489153,37.32182912,188.5241519,0.998479092,2.882031635,0.681981948,9.367318745,4,White
7.056064701,0.351209716,0.270706883,3.131482871,0.035053302,29.39406612,140.8018164,0.990127458,3.271227745,0.381152734,13.20049271,3,White
8.041099022,0.543557095,0.18095758,1.877303524,0.080995692,12.85276258,36.21871138,0.999442743,3.298950557,0.595786002,8.956022392,4,Red
5.867371696,0.38047114,0.262428629,3.572510167,0.035808251,39.58892926,100.0505014,0.989976052,3.182581769,0.470967494,13.51970966,3,White
